id,tweetText,tweetURL,type,tweetAuthor,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1818317919282982954,"Sin cambiar una sola coma, la Comisión de Puntos Constitucionales alista el dictamen de la #reforma constitucional que desaparece a los órganos autónomos:

- @cofecemx 
- @INAImexico 
- @INEMexico 
- @coneval 
- CRE
- CNH

Con el pretexto de simplificar la administración publica, de un plumazo echan para atrás 20 años de avances en materia de transparencia y democracia.",https://x.com/RobertoMadrazo_/status/1818317919282982954,tweet,Roberto Madrazo,@RobertoMadrazo_,36,3,355,561,8724,2,2024-07-30 10:09:09,,
1817949258714173831,"Los venezolanos esperaron 25 años para liberarse de la dictadura. 

Hoy #Maduro después de robarles todo, quiere volver a robarles las elecciones y condenarlos a 6 años más de miseria. 

En #Venezuela la Comisión Nacional Electoral, la Corte Suprema y la Fiscalía trabajan al servicio de Maduro. 

Venezuela necesita el apoyo de la comunidad internacional. 

Cancilleres de 8 países latinoamericanos (Argentina, Costa Rica, Ecuador, Panamá, Paraguay, República Dominicana, Perú y Uruguay) exigen transparencia en el conteo de votos y se rehúsan a reconocer un resultado electoral que no se puede verificar.

Mientras tanto el silencio cómplice de #México reafirma prácticas antidemocráticas.

#VenezuelaLibre",https://x.com/RobertoMadrazo_/status/1817949258714173831,tweet,Roberto Madrazo,@RobertoMadrazo_,279,24,623,1649,34160,7,2024-07-29 09:44:13,,
1816928991615324625,"Vaya despedida para @lopezobrador_ . “El Mayo” Zambada y uno de los hijos de el Chapo Guzmán fueron detenidos por las autoridades estadounidenses sin la colaboración del gobierno de México. 

La #DEA gestionó en territorio mexicano la captura de los líderes del cártel de Sinaloa, quienes ya se encuentran bajo su custodia en El Paso, Texas. 

Tiembla @lopezobrador_.

El #MayoZambada podría confirmar la protección del gobierno de México al cártel de Sinaloa a cambio de dinero para las campañas de AMLO, tal como testificó el líder narcotraficante Sergio Villarreal, alias El Grande.",https://x.com/RobertoMadrazo_/status/1816928991615324625,tweet,Roberto Madrazo,@RobertoMadrazo_,533,33,1324,3583,86829,32,2024-07-26 14:10:03,,
1816540706871074919,"El Tribunal Electoral de Mónica Soto determinó que @lopezobrador_ no intervino en las elecciones de forma determinante, a pesar de haber hecho proselitismo a favor de @Claudiashein en las mañaneras. 

El #TEPJF debió hacer uso de sus facultades para sancionar las violaciones de AMLO en el proceso electoral, pero prefirió ponerse al servicio de AMLO.

El #TEPJF tiene miedo a la reforma al Poder Judicial y no quiere molestar al “Tlatoani” por miedo a represalias. 

Es una pena para nuestra democracia que los poderes pierdan fuerza y autonomía, y se dobleguen ante las amenazas del Presidente.",https://x.com/RobertoMadrazo_/status/1816540706871074919,tweet,Roberto Madrazo,@RobertoMadrazo_,32,2,124,291,3968,4,2024-07-25 12:27:08,,
1816172382593204553,"Mientras que @samuel_garcias está de vacaciones por Europa, @elonmusk anunció que suspenderá la planta de #Tesla en México, ante el riesgo de que Trump imponga aranceles a los vehículos fabricados en México.

El anuncio de Elon Musk puede provocar una reacción en cadena, y ahuyentar más inversiones extranjeras que el nuevo gobierno tenía previstas para impulsar la economía mexicana y nuevos empleos. 

Sin reforma fiscal, sin endeudamiento y sin reducir el gasto social, el crecimiento económico es lo única posibilidad que tiene @Claudiashein de cumplir sus promesas de campaña, pero cada vez se ve más complicado el panorama.",https://x.com/RobertoMadrazo_/status/1816172382593204553,tweet,Roberto Madrazo,@RobertoMadrazo_,20,5,76,237,3066,1,2024-07-24 12:03:33,,
1815831723378164197,"El asesinato de Milton Morales jefe de inteligencia de la CDMX y mano derecha de @OHarfuch enciende las alarmas; los cárteles buscan controlar el nombramiento del próximo equipo de seguridad para poder seguir operando con impunidad. 

Un peligroso aviso para el nuevo gobierno.",https://x.com/RobertoMadrazo_/status/1815831723378164197,tweet,Roberto Madrazo,@RobertoMadrazo_,29,4,126,263,7775,2,2024-07-23 13:29:54,,
1815407016220713218,".@m_ebrard y @Claudiashein cometieron un error al no confirmar el contexto en el que Trump se expresó, y se compraron un conflicto que no era suyo. 

La comunicación entre México y #Washington no puede tomarse a la ligera, especialmente ahora que #Trump representa una amenaza para el nearshoring, pues para Trump el desacoplamiento de empresas estadounidenses en Asia no implica que se instalen en México, sino en EEUU. 

Cuidar la relación será crucial para que el próximo gobierno alcance sus objetivos en materia económica, pero al parecer @m_ebrard está más preocupado por cuidar su imagen, que por defender los intereses de México.",https://x.com/RobertoMadrazo_/status/1815407016220713218,tweet,Roberto Madrazo,@RobertoMadrazo_,67,7,197,547,10450,1,2024-07-22 09:22:15,,
1814338124119519441,"#Trump advirtió que no permitirá la instalación de plantas masivas de automóviles chinos en México, y que impondría un arancel de hasta 200% para evitar que autos chinos entren a EEUU.  

De llegar Trump a la presidencia, @m_ebrard no podrá presionar a EEUU como pretendía, con el argumento de que EEUU necesita a México para competir contra China.

México deberá tomar una decisión, aliarse con EEUU o con China.",https://x.com/RobertoMadrazo_/status/1814338124119519441,tweet,Roberto Madrazo,@RobertoMadrazo_,552,29,554,1941,140711,39,2024-07-19 10:34:52,,
1813980724783170019,"De acuerdo con un reporte de la OMS y de Unicef, México retrocedió 10 años en #vacunación. 

La cobertura de vacunación que tenemos hoy en México es más baja que la que teníamos hace 10 años. Hoy la tasa de vacunación oscila entre el 61% y el 89%, mientras que en 2013 oscilaba entre 76% y 91%. 

Para colmo, el sector salud tuvo un subejercicio de 104 mil millones de pesos en 2023; sí hay recursos, pero la atención a la niñez nunca fue la prioridad de López Obrador.",https://x.com/RobertoMadrazo_/status/1813980724783170019,tweet,Roberto Madrazo,@RobertoMadrazo_,11,2,107,160,1984,1,2024-07-18 10:54:41,,
1813645248792539448,"El #TrenMaya triplicó su costo inicial, transporta menos pasajeros que las líneas de autobuses y al paso que va recuperaremos la inversión en 700 años. 

Encima de todo prometieron no talar un solo árbol, pero talaron mas de 7 millones. 

El #TrenMaya encabeza la lista de fracasos del sexenio de @lopezobrador_. 

No se pierdan la columna de @SergioSarmiento",https://x.com/RobertoMadrazo_/status/1813645248792539448,tweet,Roberto Madrazo,@RobertoMadrazo_,18,2,181,236,2523,3,2024-07-17 12:41:37,https://pbs.twimg.com/media/GStcvXmawAAb8Yl.jpg,
1813260359299703234,"@aguilarcamin 

https://t.co/gxuzXP0WAJ",https://x.com/RobertoMadrazo_/status/1813260359299703234,tweet,Roberto Madrazo,@RobertoMadrazo_,10,0,25,53,4062,1,2024-07-16 11:12:13,,
1813260357450014936,"A pesar de que Morena y aliados obtuvieron sólo el 54% de los votos en las urnas, podrían quedarse con el 74% de los curules en la Cámara de Diputados. 

El #TribunalElectoral debe evitar la sobrerrepresentacion, y aplicar el límite del 8% que prevé el artículo 54 de la Constitución por “coalición” y no por “partido”, tal como se prevé en los precedentes de la Sala Superior.

Debemos exigir a los magistrales del #TribunalElectoral que respeten la voluntad de los electores y la igualdad del voto.",https://x.com/RobertoMadrazo_/status/1813260357450014936,tweet,Roberto Madrazo,@RobertoMadrazo_,339,20,449,1083,51130,8,2024-07-16 11:12:12,,
1812899668981899268,"Estados Unidos 🇺🇸 con un PIB de 25 billones de dólares (por encima de los 18 billones de dólares de China 🇨🇳 ) continua siendo la mayor economía del mundo, y México 🇲🇽 su principal socio comercial. 

La economía de millones de familias mexicanas depende de esa relación bilateral. 

Después del atentado que sufrió #DonaldTrump el sábado, las posibilidades de que gane las elecciones en noviembre han aumentado. Si Trump regresa a la Casa Blanca, cambiaran las reglas del juego para México.

Entre los efectos que podemos esperar se encuentran: 

1️⃣ Riesgos en el #nearshoring (para Trump el desacoplamiento de empresas estadounidenses en Asia, no necesariamente implica que se instalen en México, sino que regresen a Estados Unidos), 

2️⃣ Una política migratoria mucho más agresiva, y 

 3️⃣ Menor tolerancia al crimen organizado. 

Para enfrentar a #Trump, el próximo gobierno mexicano deberá tener menos ideología y más preparación.",https://x.com/RobertoMadrazo_/status/1812899668981899268,tweet,Roberto Madrazo,@RobertoMadrazo_,14,2,49,140,1911,1,2024-07-15 11:18:57,,
1811809818392363501,https://t.co/dq99nFij33,https://x.com/RobertoMadrazo_/status/1811809818392363501,tweet,Roberto Madrazo,@RobertoMadrazo_,12,2,54,153,6326,0,2024-07-12 11:08:17,,
1811809816085713135,"El #TribunalElectoral resolvió que @lopezobrador_ coaccionó el voto de los ciudadanos al condicionar la entrega de programas sociales a que Morena ganara la mayoría calificada en el Congreso de la Unión (el llamado #PlanC). 

De esta forma se confirman 7 ilícitos electorales por parte del Presidente y la elección de estado. 

Sin embargo, por increíble que parezca, no habrá sanción para el Presidente. Esto deja un peligroso precedente para la democracia en México.",https://x.com/RobertoMadrazo_/status/1811809816085713135,tweet,Roberto Madrazo,@RobertoMadrazo_,574,21,927,2097,58065,14,2024-07-12 11:08:16,,
1811475400901489014,"A pesar de que @lopezobrador_ prometió poner fin al huachicol, las tomas clandestinas de combustible aumentaron 123% durante los primeros 5 años de este gobierno. 

Cada día los huachicoleros roban 747 mil litros de gasolina a #PEMEX con valor de 18 millones de pesos. 

Los puntos de venta están a la vista de todos en las autopistas de Puebla y Querétaro, a pesar de la presencia de la Guardia Nacional. 

Una prueba más del pacto entre el gobierno de AMLO y los delincuentes.",https://x.com/RobertoMadrazo_/status/1811475400901489014,tweet,Roberto Madrazo,@RobertoMadrazo_,13,3,114,163,2900,3,2024-07-11 12:59:25,https://pbs.twimg.com/media/GSOnRDhWoAAAlCv.jpg,
1811080518634508696,https://t.co/DMDYemTt5V,https://x.com/RobertoMadrazo_/status/1811080518634508696,tweet,Roberto Madrazo,@RobertoMadrazo_,22,0,57,161,10065,3,2024-07-10 10:50:18,,
1811080516084302079,"México registró fuga de capitales por más de 42,000 MDP en lo que va del año y una fuga récord de más de 349,000 mil MDP en el sexenio.

#AltagraciaGomez, próxima Coordinadora del Consejo Asesor Empresarial de Sheinbaum, deberá hacer lo que Alfonso Romo no pudo en su momento, garantizar a los empresarios e inversionistas certidumbre jurídica y económica.",https://x.com/RobertoMadrazo_/status/1811080516084302079,tweet,Roberto Madrazo,@RobertoMadrazo_,532,39,873,2051,109004,30,2024-07-10 10:50:17,,
1810714268419097058,"Por segundo día consecutivo @lopezobrador_ insiste en que la experiencia no debe ser un requisito para ser juez o magistrado. Por increíble que parezca los diálogos y foros de discusión no han servido para sensibilizar al Presidente. 

Es evidente que la intención de López Obrador no es mejorar el sistema de justicia, sino controlar a los jueces y poder proponer como candidatos a sus subordinados sin que la falta de experiencia sea un impedimento. 

Lo más increíble es que hay senadores en @PartidoMorenaMx que entienden perfectamente la importancia de la experiencia en la impartición de justicia, pero que no son capaces de enfrentar a López Obrador…",https://x.com/RobertoMadrazo_/status/1810714268419097058,tweet,Roberto Madrazo,@RobertoMadrazo_,156,17,201,514,11971,2,2024-07-09 10:34:57,https://pbs.twimg.com/amplify_video_thumb/1810714199091539968/img/V1M5ewujA1iGlXem.jpg,https://video.twimg.com/amplify_video/1810714199091539968/vid/avc1/636x360/arV89YWBEE_ZRYNc.mp4?tag=16
1810367127452528716,https://t.co/sNjfXb3PhN,https://x.com/RobertoMadrazo_/status/1810367127452528716,tweet,Roberto Madrazo,@RobertoMadrazo_,10,5,134,272,9699,2,2024-07-08 11:35:32,,
1810367125330210972,"Mientas que los medios de comunicación y #periodistas son perseguidos por ejercer su libertad de expresión… el grupo intersecretarial encargado de investigar el desfalco multimillonario de #Segalmex, decidió reservar por 5 años toda la información para poder proteger a #IgnacioOvalle.

Así el uso faccioso de las instituciones a cargo de @lopezobrador_ 

👇👇",https://x.com/RobertoMadrazo_/status/1810367125330210972,tweet,Roberto Madrazo,@RobertoMadrazo_,499,46,2148,4438,125897,33,2024-07-08 11:35:32,,
1808901356951900239,"La ministra que copió su tesis de licenciatura @YasminEsquivel_ , se atrevió a pedirle a la ministra Norma Piña que dejara la presidencia de la Corte. 

La acusa de no tener interlocución con el Poder Ejecutivo ni el Legislativo, cuando en realidad lo que busca es dividir a los ministros de la @SCJN y negociar una renovación paulatina de los cargos para quedarse con la Presidencia.",https://x.com/RobertoMadrazo_/status/1808901356951900239,tweet,Roberto Madrazo,@RobertoMadrazo_,38,7,292,566,7091,5,2024-07-04 10:31:05,https://pbs.twimg.com/amplify_video_thumb/1808901272340152320/img/W0lsKSZG9kClIUmt.jpg,https://video.twimg.com/amplify_video/1808901272340152320/vid/avc1/640x368/Wn-9mILLsOE1BQhS.mp4?tag=16
1808562718582165590,"Hay evidencia concluyente de que México se dirige a un régimen político autoritario, donde las voces críticas son intimidadas y silenciadas desde el poder.

@lopezobrador_ piensa que haber ganado en las urnas le da el derecho de abusar de las instituciones y usarlas de forma facciosa para perseguir a opositores, mientras que voltea para el otro lado cuando se trata de investigar los actos de corrupción de su gobierno. 

La reforma al Poder Judicial es la culminación de su #PlanC y el fin del México de contrapesos que conocemos. 

La #4T aspira  designar las candidaturas de los jueces para controlarlos y someterlos. Ya no habrán medios de defensa contra el poder autoritario del estado. 

Todo aquel que busque oponerse será acusado, perseguido y castigado.

Este es el México que nos espera si la reforma al #PoderJudicial se concreta.",https://x.com/RobertoMadrazo_/status/1808562718582165590,tweet,Roberto Madrazo,@RobertoMadrazo_,1085,76,1051,2471,100696,28,2024-07-03 12:05:28,,
1808161166193316038,"Desde el año pasado la Sala Superior del #TribunalElectoral sesiona con 5 de 7 magistrados, xq los senadores de Morena se rehusan a designar a los magistrados faltantes. 

Cuando finalmente el Juez Rodrigo De La Peza ordenó a la Sala Superior nombrar provisionalmente las 2 magistraturas vacantes, la propia Presidenta del Tribunal Electoral #MonicaSoto, se negó a acatar la orden judicial y determinó iniciar un procedimiento disciplinario en contra del Juez Rodrigo de la Peza y proceder penalmente contra él.

Por si fuera poco, la Secretaria de Gobernación @LuisaAlcalde se sumó a la persecución y formalizó una solicitud de juicio político contra el Juez Rodrigo de la Peza. 

Esto es el nuevo México, cualquiera que este en contra de las decisiones de la mayoría de Morena puede terminar en la cárcel, incluso si se trata de un juez que ejerce sus facultades.",https://x.com/RobertoMadrazo_/status/1808161166193316038,tweet,Roberto Madrazo,@RobertoMadrazo_,215,42,1977,3883,148289,51,2024-07-02 09:29:50,,
